 no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
1,1,1,0.0,0.0025510204081632647,0.3333333333333333,0.44833333333333336,0.006872852233676976,0.010309278350515464,0.010282776349614397,0.020408163265306124,1
1,2,2,0.845360824742268,0.6198979591836734,0.6666666666666665,0.8616666666666668,0.06185567010309278,0.6752577319587628,0.7969151670951158,0.5578231292517007,1
1,1,1,0.6082474226804123,0.4464285714285714,1.0,0.6766666666666667,0.549828178694158,0.5618556701030928,0.4267352185089974,0.29251700680272114,1
2,1,1,0.8041237113402061,0.7882653061224489,0.3333333333333333,0.42166666666666675,0.23367697594501718,0.18041237113402062,0.532133676092545,0.7006802721088435,1
5,2,1,0.07216494845360825,0.038265306122448974,0.6666666666666665,0.27333333333333343,0.07903780068728522,0.015463917525773195,0.038560411311053984,0.04761904761904762,2
2,1,2,0.7319587628865979,0.5025510204081632,0.2222222222222222,0.7150000000000001,0.45017182130584193,0.5515463917525774,0.4524421593830334,0.6190476190476191,1
4,2,1,0.36082474226804123,0.18112244897959182,0.5555555555555556,0.1050000000000001,0.16494845360824742,0.35051546391752575,0.2622107969151671,0.29931972789115646,2
2,1,2,0.5154639175257731,0.43112244897959184,0.5555555555555556,0.44166666666666676,0.12027491408934708,0.06701030927835051,0.506426735218509,0.4285714285714286,1
1,1,2,0.7216494845360825,0.5280612244897959,0.6666666666666665,0.20166666666666666,0.12027491408934708,0.5979381443298969,0.5526992287917738,0.3129251700680272,2
0,2,1,0.9484536082474226,0.8647959183673468,0.4444444444444445,0.3533333333333334,0.45017182130584193,0.8041237113402062,0.8303341902313626,0.4285714285714286,2
3,2,1,0.32989690721649484,0.3086734693877551,0.0,0.7166666666666668,0.0859106529209622,0.20103092783505155,0.30591259640102825,0.3129251700680272,1
0,1,2,0.04123711340206185,0.0510204081632653,0.3333333333333333,0.5450000000000002,0.06185567010309278,0.02577319587628866,0.048843187660668384,0.020408163265306124,1
0,2,1,0.3195876288659794,0.24744897959183673,0.7777777777777777,0.22333333333333338,0.10309278350515463,0.211340206185567,0.32390745501285345,0.27891156462585037,2
2,1,1,0.5876288659793814,0.35714285714285715,0.0,0.18333333333333335,0.40893470790378006,0.2268041237113402,0.4267352185089974,0.27891156462585037,2
3,2,2,0.1134020618556701,0.08418367346938775,0.7777777777777777,0.54,0.08247422680412371,0.11855670103092783,0.07712082262210797,0.1292517006802721,1
4,1,1,0.5670103092783505,0.423469387755102,0.1111111111111111,0.5933333333333335,0.4467353951890034,0.38144329896907214,0.557840616966581,0.5714285714285715,1
2,2,2,0.7731958762886597,0.6887755102040816,0.7777777777777777,0.7633333333333334,0.2508591065292096,0.23711340206185566,0.6298200514138819,0.6190476190476191,1
4,2,1,0.7010309278350515,0.5918367346938774,0.8888888888888888,0.06000000000000005,0.5154639175257731,0.4896907216494845,0.4987146529562982,0.5306122448979592,2
5,1,2,0.8144329896907216,0.5510204081632653,0.8888888888888888,0.13,0.17869415807560138,0.17525773195876287,0.4087403598971722,0.653061224489796,2
1,1,1,0.17525773195876287,0.09948979591836735,0.1111111111111111,0.5333333333333334,0.16151202749140894,0.14432989690721648,0.18508997429305915,0.06122448979591837,1
0,2,1,0.9690721649484535,0.8596938775510203,0.5555555555555556,0.6833333333333333,0.8178694158075601,0.5309278350515464,0.9717223650385605,0.5306122448979592,1
1,2,1,0.5360824742268041,0.520408163265306,0.3333333333333333,0.7550000000000001,0.06529209621993128,0.041237113402061855,0.480719794344473,0.2448979591836735,1
1,2,1,0.7835051546391752,0.6862244897959183,0.7777777777777777,0.2566666666666667,0.5532646048109966,0.17525773195876287,0.4318766066838046,0.7755102040816327,2
1,1,1,0.8247422680412371,0.47959183673469385,0.3333333333333333,0.5316666666666667,0.5910652920962199,0.6288659793814433,0.8020565552699229,0.44897959183673475,1
2,1,2,0.8969072164948453,0.7193877551020408,0.2222222222222222,0.11166666666666669,0.7628865979381443,0.8556701030927835,0.544987146529563,0.6326530612244898,2
1,1,2,0.12371134020618556,0.07142857142857142,1.0,0.14,0.006872852233676976,0.06185567010309278,0.10025706940874035,0.12244897959183675,2
2,1,2,0.15463917525773194,0.14285714285714285,0.7777777777777777,0.5166666666666668,0.10652920962199312,0.015463917525773195,0.08740359897172237,0.08843537414965986,1
0,1,2,0.5257731958762886,0.4897959183673469,0.5555555555555556,0.8366666666666667,0.3367697594501718,0.17010309278350516,0.38303341902313626,0.217687074829932,1
3,1,2,0.6494845360824741,0.635204081632653,0.4444444444444445,0.9300000000000002,0.5292096219931272,0.5618556701030928,0.35218508997429304,0.5510204081632654,1
2,1,2,0.5876288659793814,0.3494897959183674,0.3333333333333333,0.4983333333333334,0.16151202749140894,0.4896907216494845,0.4498714652956298,0.45578231292517013,1
4,1,1,0.9896907216494845,0.6811224489795917,0.0,0.15833333333333333,0.6426116838487972,0.15463917525773196,0.5835475578406171,0.6598639455782314,2
3,1,1,0.7731958762886597,0.40561224489795916,0.2222222222222222,0.13333333333333341,0.3951890034364261,0.7783505154639175,0.5706940874035991,0.435374149659864,2
1,1,2,0.7938144329896907,0.6836734693877551,0.4444444444444445,0.8383333333333334,0.6872852233676976,0.5051546391752577,0.5629820051413882,0.44897959183673475,1
4,1,2,0.3402061855670103,0.21938775510204078,1.0,0.8483333333333334,0.24398625429553264,0.07731958762886598,0.3444730077120823,0.217687074829932,1
4,2,2,0.22680412371134018,0.1607142857142857,0.0,0.7033333333333334,0.20962199312714777,0.17010309278350516,0.13624678663239076,0.20408163265306123,1
5,1,2,0.9999999999999999,0.9030612244897959,0.4444444444444445,0.15333333333333332,0.27147766323024053,0.22164948453608246,1.0,0.8843537414965987,2
0,1,2,0.3814432989690722,0.3622448979591837,0.3333333333333333,0.40833333333333344,0.2027491408934708,0.15463917525773196,0.2570694087403599,0.23129251700680273,2
2,2,1,0.7319587628865979,0.7193877551020408,0.4444444444444445,0.8316666666666668,0.7388316151202748,0.15979381443298968,0.39845758354755784,0.29251700680272114,1
0,1,1,0.6391752577319587,0.5510204081632653,0.5555555555555556,0.7116666666666667,0.5292096219931272,0.520618556701031,0.609254498714653,0.36054421768707484,1
4,1,2,0.7113402061855669,0.4974489795918367,0.8888888888888888,0.3833333333333334,0.24398625429553264,0.17525773195876287,0.5295629820051414,0.4829931972789116,2
2,2,2,0.8865979381443299,0.4770408163265306,0.6666666666666665,0.5616666666666668,0.47079037800687284,0.7164948453608248,0.6889460154241646,0.41496598639455784,1
5,1,2,0.7422680412371133,0.5280612244897959,0.1111111111111111,0.43500000000000005,0.7319587628865979,0.1958762886597938,0.6709511568123394,0.2653061224489796,1
2,2,2,0.4329896907216495,0.29846938775510207,1.0,0.20166666666666666,0.31958762886597936,0.13917525773195877,0.3958868894601542,0.23129251700680273,2
3,1,1,0.8659793814432989,0.7653061224489796,0.6666666666666665,0.265,0.41237113402061853,0.211340206185567,0.6041131105398458,0.6190476190476191,2
3,2,2,0.6907216494845361,0.6556122448979591,0.6666666666666665,0.8800000000000001,0.5085910652920962,0.21649484536082475,0.46786632390745503,0.2448979591836735,1
4,1,2,0.9690721649484535,0.693877551020408,1.0,0.6316666666666668,0.8041237113402062,0.3865979381443299,0.9640102827763497,0.4285714285714286,1
2,1,1,0.8144329896907216,0.6479591836734693,0.3333333333333333,0.2583333333333334,0.7663230240549828,0.5927835051546392,0.5012853470437019,0.6462585034013606,2
0,2,2,0.24742268041237112,0.23214285714285712,0.8888888888888888,0.9650000000000001,0.09621993127147765,0.07216494845360824,0.12339331619537276,0.1564625850340136,1
3,1,1,0.9381443298969071,0.6581632653061223,0.6666666666666665,0.56,0.16151202749140894,0.8298969072164948,0.8791773778920309,0.7891156462585035,1
2,2,1,0.1958762886597938,0.13520408163265304,0.7777777777777777,0.21000000000000008,0.013745704467353952,0.015463917525773195,0.17480719794344474,0.0816326530612245,2
4,2,1,0.9072164948453607,0.5408163265306122,0.6666666666666665,0.3466666666666667,0.570446735395189,0.8917525773195876,0.6169665809768639,0.8911564625850341,2
3,2,1,0.7010309278350515,0.48214285714285715,0.1111111111111111,0.78,0.29553264604810997,0.7061855670103092,0.48586118251928023,0.5238095238095238,1
3,2,2,0.20618556701030927,0.15561224489795916,1.0,0.6116666666666668,0.21649484536082475,0.20103092783505155,0.20565552699228792,0.19727891156462588,1
5,1,1,0.7525773195876289,0.711734693877551,0.0,0.2333333333333334,0.281786941580756,0.29896907216494845,0.6195372750642674,0.40816326530612246,1
1,1,1,0.8350515463917525,0.42091836734693877,0.0,0.10999999999999999,0.7560137457044673,0.3402061855670103,0.6940874035989718,0.30612244897959184,2
2,2,2,0.010309278350515462,0.007653061224489796,0.0,0.13833333333333342,0.020618556701030927,0.015463917525773195,0.020565552699228794,0.0272108843537415,2
0,2,1,0.010309278350515462,0.012755102040816325,0.1111111111111111,0.5050000000000001,0.027491408934707903,0.010309278350515464,0.007712082262210798,0.01360544217687075,1
3,1,2,0.3814432989690722,0.37244897959183676,0.1111111111111111,0.7133333333333334,0.16151202749140894,0.20618556701030927,0.37532133676092544,0.3741496598639456,1
0,2,2,0.6597938144329897,0.510204081632653,0.2222222222222222,0.41500000000000004,0.3711340206185567,0.04639175257731959,0.5861182519280206,0.6666666666666667,2
0,1,2,0.4020618556701031,0.2653061224489796,0.3333333333333333,0.925,0.3951890034364261,0.03608247422680412,0.2802056555269923,0.2108843537414966,1
5,1,1,0.16494845360824742,0.12755102040816324,0.5555555555555556,0.2683333333333334,0.09621993127147765,0.10309278350515463,0.11311053984575835,0.1360544217687075,2
3,2,1,0.7010309278350515,0.4030612244897959,0.7777777777777777,0.1316666666666667,0.06872852233676975,0.26804123711340205,0.5835475578406171,0.6802721088435375,2
2,2,1,0.5051546391752577,0.34183673469387754,0.2222222222222222,0.43166666666666675,0.26804123711340205,0.5051546391752577,0.31876606683804626,0.34693877551020413,1
1,2,1,0.010309278350515462,0.007653061224489796,0.3333333333333333,0.8600000000000001,0.020618556701030927,0.015463917525773195,0.020565552699228794,0.01360544217687075,1
4,2,1,0.422680412371134,0.28316326530612246,0.0,0.43333333333333335,0.3436426116838488,0.20103092783505155,0.22107969151670953,0.22448979591836737,1
0,1,1,0.30927835051546393,0.29846938775510207,0.6666666666666665,0.5750000000000002,0.17869415807560138,0.07216494845360824,0.3033419023136247,0.23129251700680273,1
4,2,1,0.4123711340206186,0.2857142857142857,0.2222222222222222,0.41833333333333345,0.3642611683848797,0.3917525773195876,0.2827763496143959,0.34013605442176875,1
0,2,1,0.9690721649484535,0.5765306122448979,0.3333333333333333,0.3583333333333334,0.14776632302405499,0.7577319587628866,0.8483290488431877,0.5306122448979592,2
4,1,2,0.1134020618556701,0.08418367346938775,0.4444444444444445,0.595,0.10996563573883161,0.0979381443298969,0.06683804627249357,0.07482993197278912,1
3,2,2,0.22680412371134018,0.22959183673469385,0.0,0.6366666666666667,0.10652920962199312,0.2268041237113402,0.12596401028277637,0.10204081632653061,1
0,1,2,0.04123711340206185,0.033163265306122444,0.4444444444444445,0.4800000000000001,0.054982817869415807,0.005154639175257732,0.020565552699228794,0.020408163265306124,1
5,1,1,0.9690721649484535,0.961734693877551,0.4444444444444445,0.09833333333333338,0.07216494845360824,0.7010309278350515,0.9742930591259641,0.6394557823129252,2
0,1,2,0.020618556701030927,0.022959183673469385,0.1111111111111111,0.7766666666666668,0.03092783505154639,0.015463917525773195,0.023136246786632394,0.020408163265306124,1
4,1,2,0.5876288659793814,0.49999999999999994,0.6666666666666665,0.28166666666666673,0.4879725085910653,0.35051546391752575,0.5604113110539847,0.217687074829932,2
0,1,1,0.05154639175257732,0.028061224489795915,0.4444444444444445,0.53,0.044673539518900345,0.010309278350515464,0.03598971722365039,0.034013605442176874,1
0,2,1,0.8659793814432989,0.44387755102040816,1.0,0.685,0.7560137457044673,0.0,0.7840616966580978,0.5034013605442177,1
0,1,1,0.9072164948453607,0.8596938775510203,0.1111111111111111,0.41500000000000004,0.06872852233676975,0.4587628865979381,0.506426735218509,0.8435374149659864,1
3,1,1,0.5051546391752577,0.5127551020408163,0.2222222222222222,0.7566666666666668,0.058419243986254296,0.13402061855670103,0.29562982005141386,0.5170068027210885,1
4,2,1,0.03092783505154639,0.030612244897959183,0.2222222222222222,0.2683333333333334,0.044673539518900345,0.02577319587628866,0.03598971722365039,0.01360544217687075,2
2,1,2,0.14432989690721648,0.08928571428571429,0.4444444444444445,0.895,0.13058419243986255,0.05670103092783505,0.13367609254498716,0.108843537414966,1
0,1,1,0.9896907216494845,0.6020408163265305,0.6666666666666665,0.265,0.034364261168384876,0.6907216494845361,0.5347043701799487,0.489795918367347,2
4,1,2,0.7835051546391752,0.7499999999999999,1.0,0.5233333333333334,0.7560137457044673,0.03608247422680412,0.6812339331619538,0.4285714285714286,1
4,2,2,0.6494845360824741,0.6045918367346939,0.7777777777777777,0.1216666666666667,0.1924398625429553,0.26288659793814434,0.39331619537275064,0.45578231292517013,2
5,1,1,0.7525773195876289,0.6683673469387754,0.5555555555555556,0.3533333333333334,0.5670103092783505,0.14948453608247422,0.6015424164524422,0.40816326530612246,2
4,1,1,0.8969072164948453,0.5892857142857142,0.8888888888888888,0.8016666666666667,0.5670103092783505,0.15979381443298968,0.6323907455012854,0.39455782312925175,1
4,1,1,0.16494845360824742,0.14030612244897958,0.6666666666666665,0.008333333333333415,0.020618556701030927,0.17010309278350516,0.08483290488431876,0.1360544217687075,2
1,2,1,0.7628865979381443,0.7015306122448979,0.2222222222222222,0.245,0.044673539518900345,0.03608247422680412,0.5089974293059126,0.7414965986394558,2
4,1,1,0.10309278350515463,0.1096938775510204,0.2222222222222222,0.7616666666666667,0.06529209621993128,0.010309278350515464,0.11568123393316196,0.10204081632653061,1
5,1,1,0.2577319587628866,0.2576530612244898,0.0,0.7050000000000001,0.09621993127147765,0.03608247422680412,0.2570694087403599,0.09523809523809525,1
1,2,1,0.4536082474226804,0.27040816326530615,0.5555555555555556,0.2716666666666667,0.041237113402061855,0.06185567010309278,0.27249357326478146,0.44897959183673475,2
2,2,2,0.6907216494845361,0.46938775510204084,0.4444444444444445,0.665,0.43986254295532645,0.29381443298969073,0.5372750642673523,0.35374149659863946,1
4,1,1,0.845360824742268,0.635204081632653,0.0,0.01333333333333342,0.27835051546391754,0.47938144329896903,0.7043701799485862,0.7142857142857143,1
0,1,2,0.010309278350515462,0.005102040816326529,0.8888888888888888,0.6700000000000002,0.010309278350515464,0.020618556701030927,0.023136246786632394,0.006802721088435375,1
2,2,1,0.9587628865979381,0.9489795918367346,0.1111111111111111,0.26,0.35051546391752575,0.865979381443299,0.8688946015424165,0.8775510204081634,1
3,1,1,0.17525773195876287,0.14285714285714285,0.3333333333333333,0.585,0.024054982817869414,0.10824742268041238,0.15167095115681237,0.10204081632653061,1
3,2,2,0.4123711340206186,0.3622448979591837,1.0,0.9000000000000001,0.15463917525773196,0.30412371134020616,0.22107969151670953,0.3129251700680272,1
4,1,1,0.20618556701030927,0.19387755102040816,0.8888888888888888,0.9133333333333333,0.17525773195876287,0.08762886597938144,0.21079691516709514,0.108843537414966,1
5,1,1,0.7113402061855669,0.49489795918367346,0.1111111111111111,0.7116666666666667,0.2646048109965636,0.6649484536082474,0.5989717223650386,0.39455782312925175,1
4,1,2,0.3402061855670103,0.288265306122449,0.4444444444444445,0.05833333333333335,0.21649484536082475,0.26804123711340205,0.2570694087403599,0.1564625850340136,2
5,2,2,0.020618556701030927,0.012755102040816325,0.8888888888888888,0.00666666666666671,0.03092783505154639,0.02577319587628866,0.02827763496143959,0.0272108843537415,2
2,1,1,0.8865979381443299,0.8698979591836734,0.0,0.6866666666666668,0.36082474226804123,0.6443298969072164,0.7455012853470437,0.40136054421768713,1
0,2,2,0.16494845360824742,0.1607142857142857,0.4444444444444445,0.7283333333333335,0.1718213058419244,0.10309278350515463,0.14652956298200515,0.10204081632653061,1
1,1,1,0.7628865979381443,0.7397959183673468,0.6666666666666665,0.6500000000000001,0.4776632302405498,0.20618556701030927,0.763496143958869,0.6190476190476191,1
1,1,1,0.08247422680412371,0.07397959183673469,0.1111111111111111,0.9800000000000002,0.06872852233676975,0.07731958762886598,0.048843187660668384,0.08843537414965986,1
2,2,1,0.8247422680412371,0.6862244897959183,0.4444444444444445,0.8983333333333334,0.3161512027491409,0.32989690721649484,0.647814910025707,0.40816326530612246,1
5,2,1,0.3505154639175258,0.3086734693877551,0.3333333333333333,0.05500000000000005,0.3024054982817869,0.05154639175257732,0.26735218508997427,0.272108843537415,2
5,1,2,0.9484536082474226,0.596938775510204,0.8888888888888888,0.9366666666666668,0.7388316151202748,0.18041237113402062,0.5681233933161954,0.380952380952381,1
5,2,2,0.24742268041237112,0.22448979591836732,0.1111111111111111,0.015000000000000013,0.21993127147766323,0.07216494845360824,0.14395886889460155,0.23129251700680273,1
5,2,2,0.9587628865979381,0.7755102040816326,0.4444444444444445,0.8716666666666668,0.5601374570446735,0.19072164948453607,0.7712082262210798,0.8911564625850341,1
0,1,1,0.3402061855670103,0.29081632653061223,0.6666666666666665,0.5816666666666668,0.09278350515463918,0.03608247422680412,0.2853470437017995,0.326530612244898,1
5,2,1,0.9896907216494845,0.9030612244897959,0.4444444444444445,0.7100000000000002,0.3230240549828179,0.9742268041237113,0.7943444730077122,0.8163265306122449,1
4,1,2,0.061855670103092786,0.07142857142857142,0.8888888888888888,0.6866666666666668,0.013745704467353952,0.03608247422680412,0.04113110539845759,0.07482993197278912,1
0,2,2,0.979381443298969,0.943877551020408,1.0,0.6683333333333334,0.415807560137457,0.8350515463917526,0.6118251928020566,0.7142857142857143,1
3,1,2,0.6185567010309277,0.5357142857142857,0.5555555555555556,0.5916666666666668,0.2233676975945017,0.5979381443298969,0.48586118251928023,0.34013605442176875,1
1,2,1,0.4329896907216495,0.41581632653061223,0.8888888888888888,0.14166666666666672,0.027491408934707903,0.27319587628865977,0.33676092544987146,0.34693877551020413,2
2,1,2,0.16494845360824742,0.08928571428571429,0.1111111111111111,0.7950000000000002,0.17525773195876287,0.13917525773195877,0.11053984575835475,0.09523809523809525,1
3,1,2,0.15463917525773194,0.12755102040816324,0.6666666666666665,0.6600000000000001,0.010309278350515464,0.03608247422680412,0.10796915167095116,0.054421768707483,1
3,1,2,0.3814432989690722,0.3520408163265306,0.7777777777777777,0.32666666666666677,0.0859106529209622,0.1134020618556701,0.3444730077120823,0.19727891156462588,2
2,1,1,0.20618556701030927,0.19387755102040816,0.2222222222222222,0.5983333333333334,0.11683848797250859,0.09278350515463918,0.21336760925449874,0.163265306122449,1
3,2,1,0.6288659793814433,0.44387755102040816,0.0,0.40333333333333343,0.5773195876288659,0.04639175257731959,0.4138817480719794,0.36054421768707484,2
2,2,2,0.20618556701030927,0.21428571428571427,0.8888888888888888,0.7150000000000001,0.13402061855670103,0.17010309278350516,0.18766066838046275,0.08843537414965986,1
1,1,2,0.8144329896907216,0.7168367346938774,0.2222222222222222,0.74,0.697594501718213,0.5412371134020618,0.5526992287917738,0.5238095238095238,1
4,2,2,0.6804123711340205,0.4260204081632653,0.0,0.7483333333333335,0.6185567010309279,0.1958762886597938,0.6889460154241646,0.6394557823129252,1
0,1,2,0.4639175257731959,0.36989795918367346,1.0,0.7583333333333333,0.422680412371134,0.25773195876288657,0.38817480719794345,0.25170068027210885,1
3,1,1,0.20618556701030927,0.12755102040816324,0.0,0.3433333333333334,0.054982817869415807,0.08762886597938144,0.14138817480719795,0.1904761904761905,2
3,1,1,0.3402061855670103,0.3239795918367347,0.2222222222222222,0.15166666666666673,0.20962199312714777,0.18041237113402062,0.33419023136246784,0.29251700680272114,2
1,2,1,0.3402061855670103,0.288265306122449,0.4444444444444445,0.9966666666666668,0.10652920962199312,0.13917525773195877,0.22365038560411313,0.30612244897959184,1
5,2,2,0.03092783505154639,0.030612244897959183,0.5555555555555556,0.3783333333333334,0.003436426116838488,0.03092783505154639,0.020565552699228794,0.01360544217687075,2
5,2,2,0.9999999999999999,0.9056122448979591,1.0,0.28333333333333344,0.32646048109965636,0.9484536082474226,0.9974293059125965,1.0,2
1,1,2,0.845360824742268,0.6301020408163265,0.5555555555555556,0.6566666666666667,0.18213058419243985,0.768041237113402,0.5835475578406171,0.5238095238095238,1
1,1,2,0.49484536082474223,0.4719387755102041,0.6666666666666665,0.04166666666666674,0.45017182130584193,0.29381443298969073,0.3213367609254499,0.29251700680272114,2
4,2,1,0.5463917525773195,0.33418367346938777,0.4444444444444445,0.9666666666666668,0.010309278350515464,0.041237113402061855,0.5038560411311055,0.1904761904761905,1
5,1,1,0.288659793814433,0.29591836734693877,0.6666666666666665,0.265,0.20618556701030927,0.24742268041237112,0.2930591259640103,0.28571428571428575,2
3,2,1,0.9484536082474226,0.5382653061224489,0.4444444444444445,0.03833333333333333,0.17525773195876287,0.7989690721649484,0.7532133676092546,0.7687074829931974,2
4,1,2,0.7628865979381443,0.7321428571428571,0.3333333333333333,0.7316666666666667,0.7594501718213058,0.4175257731958763,0.5604113110539847,0.5986394557823129,1
0,2,1,0.5463917525773195,0.40816326530612246,0.4444444444444445,0.7066666666666668,0.40893470790378006,0.07731958762886598,0.2982005141388175,0.4217687074829932,1
1,1,2,0.29896907216494845,0.18112244897959182,0.8888888888888888,0.31166666666666676,0.28865979381443296,0.06185567010309278,0.22879177377892032,0.30612244897959184,2
3,1,2,0.7731958762886597,0.6989795918367346,0.1111111111111111,0.2316666666666667,0.4776632302405498,0.3865979381443299,0.6889460154241646,0.4217687074829932,1
2,1,2,0.9896907216494845,0.6403061224489796,0.0,0.5916666666666668,0.6838487972508591,0.23711340206185566,0.5398457583547558,0.5374149659863946,1
3,2,2,0.30927835051546393,0.2270408163265306,0.6666666666666665,0.2383333333333334,0.1134020618556701,0.05670103092783505,0.17737789203084833,0.30612244897959184,2
2,1,2,0.05154639175257732,0.05867346938775509,1.0,0.31500000000000006,0.003436426116838488,0.010309278350515464,0.053984575835475584,0.06122448979591837,2
4,2,1,0.29896907216494845,0.211734693877551,0.6666666666666665,0.21166666666666667,0.10652920962199312,0.1958762886597938,0.24678663239074553,0.25170068027210885,2
0,1,1,0.44329896907216493,0.2602040816326531,1.0,0.19500000000000006,0.3367697594501718,0.10309278350515463,0.23907455012853474,0.39455782312925175,2
5,2,1,0.8969072164948453,0.6249999999999999,0.8888888888888888,0.9033333333333333,0.5567010309278351,0.25773195876288657,0.506426735218509,0.5510204081632654,1
3,2,2,0.5876288659793814,0.5841836734693877,0.0,0.011666666666666714,0.5326460481099656,0.5154639175257731,0.5347043701799487,0.4285714285714286,1
2,2,2,0.13402061855670103,0.10714285714285714,0.8888888888888888,0.21333333333333337,0.15463917525773196,0.06185567010309278,0.13624678663239076,0.07482993197278912,2
4,2,1,0.6288659793814433,0.38010204081632654,0.7777777777777777,0.19166666666666676,0.5326460481099656,0.09278350515463918,0.5244215938303343,0.5374149659863946,2
3,2,1,0.6494845360824741,0.45663265306122447,1.0,0.17500000000000004,0.35738831615120276,0.14432989690721648,0.5398457583547558,0.45578231292517013,2
4,1,2,0.8041237113402061,0.7959183673469387,0.8888888888888888,0.6383333333333334,0.3539518900343642,0.4072164948453608,0.7660668380462725,0.653061224489796,1
1,1,1,0.3195876288659794,0.2627551020408163,0.6666666666666665,0.7366666666666668,0.010309278350515464,0.03092783505154639,0.20822622107969152,0.30612244897959184,1
4,2,2,0.3814432989690722,0.24744897959183673,0.4444444444444445,0.3833333333333334,0.3745704467353952,0.010309278350515464,0.30848329048843187,0.1292517006802721,2
3,1,2,0.14432989690721648,0.0816326530612245,0.4444444444444445,0.9066666666666667,0.15463917525773196,0.1134020618556701,0.12596401028277637,0.108843537414966,1
2,2,1,0.3814432989690722,0.3469387755102041,0.8888888888888888,0.6916666666666667,0.1718213058419244,0.28865979381443296,0.24678663239074553,0.14285714285714288,1
3,1,1,0.8041237113402061,0.6632653061224489,0.5555555555555556,0.29333333333333333,0.7457044673539519,0.3402061855670103,0.4138817480719794,0.6122448979591837,2
2,1,2,0.20618556701030927,0.11479591836734694,0.2222222222222222,0.7016666666666667,0.06185567010309278,0.005154639175257732,0.16966580976863754,0.14965986394557823,1
4,2,2,0.7628865979381443,0.7653061224489796,0.5555555555555556,0.06500000000000006,0.7010309278350515,0.41237113402061853,0.5629820051413882,0.39455782312925175,2
5,2,1,0.2577319587628866,0.16581632653061223,0.2222222222222222,0.2683333333333334,0.15463917525773196,0.10309278350515463,0.20308483290488433,0.11564625850340136,2
2,1,1,0.6288659793814433,0.5841836734693877,0.5555555555555556,0.42666666666666675,0.24054982817869416,0.42783505154639173,0.6143958868894602,0.36054421768707484,1
3,2,2,0.7731958762886597,0.46938775510204084,0.3333333333333333,0.30500000000000005,0.5189003436426116,0.28865979381443296,0.6246786632390746,0.6938775510204083,2
2,1,2,0.44329896907216493,0.43112244897959184,0.8888888888888888,0.17666666666666675,0.140893470790378,0.3247422680412371,0.34704370179948585,0.22448979591836737,2
2,1,1,0.9484536082474226,0.6249999999999999,0.6666666666666665,0.3550000000000001,0.831615120274914,0.9381443298969072,0.9485861182519281,0.5102040816326531,2
0,2,2,0.4536082474226804,0.3137755102040816,0.7777777777777777,0.4566666666666668,0.11683848797250859,0.31958762886597936,0.38046272493573263,0.2448979591836735,1
0,1,1,0.5154639175257731,0.39285714285714285,0.2222222222222222,0.6533333333333333,0.13058419243986255,0.36082474226804123,0.3213367609254499,0.3741496598639456,1
5,1,1,0.8041237113402061,0.7525510204081632,0.8888888888888888,0.9450000000000001,0.6082474226804123,0.7268041237113402,0.5784061696658098,0.6258503401360545,1
1,2,1,0.9999999999999999,0.9744897959183673,0.0,0.9583333333333335,0.6735395189003436,0.14948453608247422,0.5115681233933163,0.44217687074829937,1
4,1,1,0.8556701030927835,0.46683673469387754,0.4444444444444445,0.4950000000000001,0.570446735395189,0.16494845360824742,0.532133676092545,0.7891156462585035,1
2,1,1,0.4845360824742268,0.29846938775510207,1.0,0.3550000000000001,0.4879725085910653,0.4175257731958763,0.46272493573264784,0.326530612244898,2
3,1,1,0.7010309278350515,0.6096938775510203,0.0,0.09000000000000008,0.6254295532646048,0.36082474226804123,0.40102827763496146,0.5374149659863946,1
2,2,2,0.9690721649484535,0.6530612244897959,0.8888888888888888,0.5783333333333334,0.4054982817869416,0.5103092783505154,0.9074550128534705,0.7823129251700681,1
1,1,2,0.979381443298969,0.596938775510204,0.2222222222222222,0.9583333333333335,0.3951890034364261,0.7422680412371134,0.9717223650385605,0.7074829931972789,1
1,1,2,0.6185567010309277,0.35714285714285715,1.0,0.865,0.25773195876288657,0.6030927835051546,0.42159383033419023,0.29251700680272114,1
4,2,1,0.4020618556701031,0.23724489795918366,0.4444444444444445,0.3683333333333334,0.40893470790378006,0.36597938144329895,0.35475578406169667,0.33333333333333337,2
0,1,1,0.6082474226804123,0.49999999999999994,1.0,0.7683333333333333,0.15463917525773196,0.19072164948453607,0.31876606683804626,0.4829931972789116,1
0,1,2,0.05154639175257732,0.04081632653061224,0.8888888888888888,0.45333333333333337,0.04810996563573883,0.05154639175257732,0.043701799485861184,0.020408163265306124,1
3,1,2,0.6391752577319587,0.6071428571428571,0.5555555555555556,0.45166666666666677,0.6529209621993127,0.5927835051546392,0.33161953727506427,0.5102040816326531,1
4,1,1,0.3711340206185567,0.1913265306122449,1.0,0.9850000000000001,0.15807560137457044,0.36082474226804123,0.35989717223650386,0.22448979591836737,1
1,2,2,0.4845360824742268,0.36989795918367346,0.5555555555555556,0.9916666666666667,0.29553264604810997,0.422680412371134,0.46272493573264784,0.35374149659863946,1
2,1,2,0.1958762886597938,0.1607142857142857,1.0,0.4666666666666667,0.13058419243986255,0.211340206185567,0.15167095115681237,0.14285714285714288,1
